WID,TYPE,x,y,WORKER,SERIAL,NAICS,ESS_CLASS
5645,w,-87.229701,30.419865,4,562370,722511,Essential*
5646,w,-87.213771,30.506688,1,562408,512240,Nonessential
5647,w,-87.3109215,30.374397,1,562418,561790,Essential*
5648,w,-87.234912,30.425355,5,562473,561720,Essential
5649,w,-87.37785,30.522438,2,562504,541618,Essential*
5650,w,-87.2015449587747,30.4186171581426,1,562505,812990,Nonessential
5651,w,-87.4078425,30.326724,1,562522,238320,Essential*
5652,w,-87.4064115,30.342573,1,562524,541930,Essential*
5653,w,-87.3690435,30.331593,1,562541,541618,Essential*
5654,w,-87.257241,30.454308,1,562571,532490,Essential
5655,w,-87.238161,30.524013,1,562572,484110,Essential
5656,w,-87.232491,30.541095,3,562574,561990,Essential*
5657,w,-87.489864,30.996639,1,562579,999999,
5658,w,-87.4198215,30.321513,1,562591,812113,Nonessential
5659,w,-87.2142525,30.410703,14,562604,813990,Essential*
5660,w,-87.21216,30.495168,1,562621,999999,
5661,w,-87.2755703979978,30.3749629024293,1,562624,928110,Essential
5662,w,-87.215454,30.417318,2,562635,813110,Essential*
5663,w,-87.297201,30.497193,2,562640,561730,Essential*
5664,w,-87.238494,30.479679,1,562647,453220,Nonessential
5665,w,-87.298911,30.46608,1,562652,541921,Nonessential
5666,w,-87.245064,30.397608,1,562665,488999,Essential
5667,w,-87.2793,30.448728,1,562671,561990,Essential*
5668,w,-87.319422,30.49047,2,562678,561990,Essential*
5669,w,-87.2398088486722,30.4166376269626,1,562691,238170,Essential*
5670,w,-87.220251,30.523437,1,562692,813110,Essential*
5671,w,-87.2121915,30.476466,1,562703,621111,Essential
5672,w,-87.2332516561878,30.4517912366772,1,562711,238220,Essential*
5673,w,-87.2749035,30.530799,1,562712,424690,Essential
5674,w,-87.2562915,30.398607,1,562757,561990,Essential*
5675,w,-87.197913,30.486924,2,562773,531210,Essential
5676,w,-87.2715915,30.562884,1,562804,561990,Essential*
5677,w,-87.20451,30.487932,1,562808,561990,Essential*
5678,w,-87.3274905,30.965805,5,562810,445110,Essential
5679,w,-87.180723,30.459447,2,562818,561990,Essential*
5680,w,-87.2509905,30.472434,1,562833,541613,Essential*
5681,w,-87.2049915,30.467673,26,562855,999999,
5682,w,-87.3186705,30.552678,1,562857,561990,Essential*
5683,w,-87.2020935,30.420288,2,562875,561990,Essential*
5684,w,-87.245973,30.468735,2,562878,561990,Essential*
5685,w,-87.20865,30.448683,1,562919,999999,
5686,w,-87.213492,30.499713,1,562945,236116,Essential
5687,w,-87.280101,30.567204,7,562978,541990,Essential*
5688,w,-87.23205,30.429558,8,563008,621111,Essential
5689,w,-87.3527805,30.410217,1,563021,238310,Essential*
5690,w,-87.211341,30.47094,2,563047,621111,Essential
5691,w,-87.1677,30.497733,6,563053,541990,Essential*
5692,w,-87.2674425,30.417543,2,563054,711190,Nonessential
5693,w,-87.3293715,30.518064,10,563064,713990,Nonessential
5694,w,-87.2241299999999,30.42632,1,563068,621111,Essential
5695,w,-87.215362639771,30.4125460056309,3,563072,541810,Essential*
5696,w,-87.2182080000983,30.4517358115944,1,563078,813110,Essential*
5697,w,-87.1810425,30.425274,1,563085,722511,Essential*
5698,w,-87.2604135,30.56607,2,563129,541990,Essential*
5699,w,-87.1969635,30.521988,4,563155,332312,Essential
5700,w,-87.22287,30.49083,1,563160,811122,Essential
5701,w,-87.217281,30.417696,56,563162,561621,Essential
5702,w,-87.2667135,30.521025,2,563176,561720,Essential
5703,w,-87.1806915,30.471849,2,563179,621910,Essential
5704,w,-87.203214,30.476178,1,563184,531210,Essential
5705,w,-87.4168335,30.397257,1,563190,541618,Essential*
5706,w,-87.311952,30.533418,1,563202,812113,Nonessential
5707,w,-87.251553,30.536928,2,563209,238320,Essential*
5708,w,-87.2188515,30.534003,17,563210,621493,Essential
5709,w,-87.209802,30.429018,1,563212,448120,Nonessential
5710,w,-87.18993,30.493107,2,563221,561311,Essential*
5711,w,-87.244614,30.433536,1,563236,561790,Essential*
5712,w,-87.19965,30.516318,24,563239,561990,Essential*
5713,w,-87.3321705,30.455118,2,563260,621610,Essential
5714,w,-87.278391,30.397509,4,563261,811191,Essential
5715,w,-87.1935615,30.475656,1,563272,541410,Nonessential
5716,w,-87.1982235,30.466926,1,563273,611620,Essential*
5717,w,-87.2110523573302,30.4755609604857,3,563376,621111,Essential
5718,w,-87.224994,30.41172,1,563380,448310,Nonessential
5719,w,-87.2398943994345,30.4434012545835,1,563395,323111,Essential*
5720,w,-87.242283,30.538233,1,563402,541890,Essential*
5721,w,-87.2241299999999,30.42632,1,563429,621111,Essential
5722,w,-87.2694,30.427425,3,563467,441228,Nonessential
5723,w,-87.310134,30.512097,1,563469,453110,Nonessential
5724,w,-87.2004015,30.446388,1,563478,561990,Essential*
5725,w,-87.2689725,30.440718,1,563493,541618,Essential*
5726,w,-87.1999425,30.47733,1,563521,621492,Essential
5727,w,-87.2879547412181,30.3524153124514,1,563535,621111,Essential
5728,w,-87.226272,30.442896,2,563582,423930,Nonessential
5729,w,-87.201342,30.476934,2,563583,561320,Essential*
5730,w,-87.285501,30.38103,1,563623,561499,Essential*
5731,w,-87.295734,30.460707,1,563638,812112,Nonessential
5732,w,-87.2288505,30.5118,1,563648,999999,
5733,w,-87.253974,30.550734,1,563651,611610,Essential*
5734,w,-87.2723835,30.383307,1,563660,561990,Essential*
5735,w,-87.335991,30.4618815,3,563676,928110,Essential
5736,w,-87.22719,30.488949,1,563694,621493,Essential
5737,w,-87.219531,30.414537,1,563739,999999,
5738,w,-87.2400735,30.44691,1,563775,522298,Essential
5739,w,-87.2195535,30.514086,1,563777,621493,Essential
5740,w,-87.2934615,30.555117,1,563791,524210,Essential
5741,w,-87.27489,30.429486,1,563804,561730,Essential*
5742,w,-87.219054,30.526938,1,563812,238340,Essential*
5743,w,-87.2482005,30.400029,1,563817,441222,Nonessential
5744,w,-87.1900605,30.517029,60,563826,561990,Essential*
5745,w,-87.194304,30.516489,2,563838,561990,Essential*
5746,w,-87.1888725,30.488598,1,563841,561990,Essential*
5747,w,-87.2195535,30.514086,1,563854,621399,Essential
5748,w,-87.197742,30.418902,5,563895,722511,Essential*
5749,w,-87.3921105,30.542364,2,563916,812990,Nonessential
5750,w,-87.2474625,30.508155,2,563928,811420,Nonessential
5751,w,-87.2978625,30.4335,1,563961,561730,Essential*
5752,w,-87.2694,30.571119,1,563967,999999,
5753,w,-87.217584411215,30.4503406225739,4,563968,813110,Essential*
5754,w,-87.226254,30.496635,1,563973,721110,Essential
5755,w,-87.16914,30.517938,1,563986,453310,Nonessential
5756,w,-87.2879547412181,30.3524153124514,1,563988,621111,Essential
5757,w,-87.292683,30.40803,1,563990,541512,Essential
5758,w,-87.3252,30.453426,2,564005,813110,Essential*
5759,w,-87.32259,30.476475,1,564073,238320,Essential*
5760,w,-87.3036225,30.412098,1,564083,238390,Essential*
5761,w,-87.2078080749002,30.4259819432833,7,564103,812310,Essential
5762,w,-87.2714925,30.376116,1,564106,561990,Essential*
5763,w,-87.2491899999999,30.44456,2,564112,445120,Essential
5764,w,-87.3245541295032,30.5198076198678,1,564115,561990,Essential*
5765,w,-87.2130735,30.411144,1,564150,511120,Essential*
5766,w,-87.26004,30.565197,1,564156,561990,Essential*
5767,w,-87.3518805,30.337047,1,564159,561990,Essential*
5768,w,-87.266142,30.409227,2,564161,531312,Essential
5769,w,-87.19956,30.417336,2,564162,541810,Essential*
5770,w,-87.20325,30.499614,3,564172,531210,Essential
5771,w,-87.1873662703189,30.4980035027477,1,564177,722511,Essential*
5772,w,-87.2498115,30.464325,3,564198,999999,
5773,w,-87.3898425,30.642012,1,564205,561720,Essential
5774,w,-87.272721,30.425337,1,564212,445110,Essential
5775,w,-87.366033,30.513105,13,564213,812910,Nonessential
5776,w,-87.2093097052271,30.4955719776513,1,564221,812113,Nonessential
5777,w,-87.2475615,30.531879,4,564229,238170,Essential*
5778,w,-87.253731,30.513609,1,564256,541320,Essential*
5779,w,-87.2869635,30.549276,1,564277,541990,Essential*
5780,w,-87.2382915,30.446343,23,564299,921110,Essential
5781,w,-87.172074,30.46383,6,564301,811112,Essential
5782,w,-87.361821,30.395079,2,564323,561990,Essential*
5783,w,-87.1902405,30.463425,1,564334,561990,Essential*
5784,w,-87.3071505,30.479832,4,564335,238110,Essential*
5785,w,-87.213114,30.475215,1,564346,621111,Essential
5786,w,-87.3550305,30.405825,2,564369,624410,Essential
5787,w,-87.2154547130851,30.4127464297387,1,564384,813319,Essential*
5788,w,-87.2768835,30.458268,1,564387,561990,Essential*
5789,w,-87.180174,30.490983,4,564398,999999,
5790,w,-87.275592,30.387366,1,564410,722511,Essential*
5791,w,-87.35067,30.717963,1,564436,452319,
5792,w,-87.20037,30.422727,1,564438,999999,
5793,w,-87.363963,30.335184,1,564439,561210,Essential
5794,w,-87.2491899999999,30.44456,2,564464,611699,Essential*
5795,w,-87.211224,30.504717,1,564499,561790,Essential*
5796,w,-87.1798725,30.436956,1,564513,561990,Essential*
5797,w,-87.2070435,30.468978,1,564518,531210,Essential
5798,w,-87.1917525,30.508884,1,564521,561990,Essential*
5799,w,-87.4270125,30.329829,1,564524,524210,Essential
5800,w,-87.2591625,30.564747,2,564537,238220,Essential*
5801,w,-87.2118405,30.410442,3,564569,813910,Essential*
5802,w,-87.280911,30.50964,2,564593,561990,Essential*
5803,w,-87.2763705,30.457422,6,564617,541320,Essential*
5804,w,-87.32556,30.950757,5,564665,722513,Essential*
5805,w,-87.224994,30.488679,7,564695,812113,Nonessential
5806,w,-87.292422,30.587058,2,564708,541990,Essential*
5807,w,-87.325542,30.949479,1,564720,221310,Essential
5808,w,-87.259023,30.996162,1,564731,442110,Nonessential
5809,w,-87.2665425,30.520296,1,564732,813110,Essential*
5810,w,-87.2127315,30.517713,5,564756,813410,Nonessential
5811,w,-87.201342,30.476934,2,564773,813212,Essential*
5812,w,-87.3185625,30.409407,1,564778,238110,Essential*
5813,w,-87.47415,30.291759,1,564820,541990,Essential*
5814,w,-87.281982,30.576024,1,564853,541921,Nonessential
5815,w,-87.2231715,30.416193,7,564858,624190,Essential
5816,w,-87.197481,30.464874,1,564864,561312,Essential*
5817,w,-87.1953525,30.509604,1,564866,541990,Essential*
5818,w,-87.3640125,30.5334,4,564899,561510,Nonessential
5819,w,-87.2698635,30.438378,2,564909,238310,Essential*
5820,w,-87.281154,30.426399,1,564914,711212,Nonessential
5821,w,-87.3972405,30.396969,1,564929,561730,Essential*
5822,w,-87.274791,30.420018,1,564941,813110,Essential*
5823,w,-87.199344,30.475368,2,564942,999999,
5824,w,-87.2572905,30.569553,3,564947,453110,Nonessential
5825,w,-87.2200035,30.481857,33,564950,621330,Essential
5826,w,-87.2241299999999,30.42632,1,564955,621111,Essential
5827,w,-87.2032815,30.430917,1,564957,813110,Essential*
5828,w,-87.20523,30.495915,7,564959,443141,Essential
5829,w,-87.2726805,30.519864,1,564975,445120,Essential
5830,w,-87.2639505,30.588354,1,564983,561990,Essential*
5831,w,-87.2491899999999,30.44456,1,564999,561499,Essential*
5832,w,-87.226353,30.52629,1,565046,561990,Essential*
5833,w,-87.22323,30.466215,1,565048,621111,Essential
5834,w,-87.5280735,30.941874,1,565055,442110,Nonessential
5835,w,-87.2005725,30.480822,1,565083,451211,Essential
5836,w,-87.2761300424063,30.3877071656324,1,565123,451211,Essential
5837,w,-87.1713472415615,30.5128999759504,1,565139,561990,Essential*
5838,w,-87.3153225,30.436308,1,565167,999999,
5839,w,-87.1955325,30.481119,1,565171,423610,Essential
5840,w,-87.268554,30.457197,1,565202,561990,Essential*
5841,w,-87.273234,30.986568,23,565225,238910,Essential
5842,w,-87.2706825,30.480552,7,565226,453220,Nonessential
5843,w,-87.200424,30.486222,18,565228,441320,Essential
5844,w,-87.2115525,30.444435,1,565249,451140,Nonessential
5845,w,-87.2721315,30.426003,1,565263,441320,Essential
5846,w,-87.3112905,30.510999,1,565265,813410,Nonessential
5847,w,-87.218694,30.419424,2,565277,561499,Essential*
5848,w,-87.4694205,30.955572,1,565308,451120,Nonessential
5849,w,-87.240141,30.429675,1,565337,446120,Nonessential
5850,w,-87.1966035,30.48651,2,565344,812112,Nonessential
5851,w,-87.176313,30.445263,1,565348,621111,Essential
5852,w,-87.2491899999999,30.44456,5,565379,453998,Nonessential
5853,w,-87.2770635,30.515454,10,565385,238140,Essential*
5854,w,-87.214203,30.411243,2,565392,999999,
5855,w,-87.2656335,30.391272,1,565403,448120,Nonessential
5856,w,-87.4039815,30.324303,1,565434,531110,Essential
5857,w,-87.2157105,30.518676,1,565436,999999,
5858,w,-87.3247635,30.469203,3,565441,238990,Essential*
5859,w,-87.325812,30.459618,1,565442,999999,
5860,w,-87.3036405,30.452373,1,565457,238340,Essential*
5861,w,-87.26481,30.412053,1,565459,541110,Essential
5862,w,-87.2677215,30.482784,5,565467,453110,Nonessential
5863,w,-87.2357535,30.506589,1,565472,423690,Essential
5864,w,-87.2157105,30.518676,1,565476,621111,Essential
5865,w,-87.1982235,30.466926,3,565494,713940,Nonessential
5866,w,-87.1991415,30.43161,2,565508,541219,Essential
5867,w,-87.485724,30.316518,1,565561,238110,Essential*
5868,w,-87.23205,30.429558,2,565575,621111,Essential
5869,w,-87.3028125,30.406932,1,565581,541618,Essential*
5870,w,-87.2259435,30.529242,1,565599,452210,
5871,w,-87.4749735,30.896442,1,565606,561499,Essential*
5872,w,-87.2491899999999,30.44456,1,565607,561740,Nonessential
5873,w,-87.2023815,30.426255,1,565611,611610,Essential*
5874,w,-87.2382915,30.446343,1,565656,999999,
5875,w,-87.2774991801668,30.3872660145661,1,565659,453310,Nonessential
5876,w,-87.3142425,30.426705,1,565662,561730,Essential*
5877,w,-87.178923,30.425715,1,565700,722513,Essential*
5878,w,-87.270732,30.533607,1,565704,531210,Essential
5879,w,-87.261543,30.528549,1,565723,561990,Essential*
5880,w,-87.2152605,30.408327,17,565764,999999,
5881,w,-87.2168535,30.43683,3,565810,561499,Essential*
5882,w,-87.28992,30.496563,1,565812,999999,
5883,w,-87.301494,30.460689,1,565835,236116,Essential
5884,w,-87.2088525,30.449538,2,565840,238320,Essential*
5885,w,-87.2669925,30.535083,1,565877,423610,Essential
5886,w,-87.211422,30.409533,1,565882,541110,Essential
5887,w,-87.3322515,30.451968,6,565893,541990,Essential*
5888,w,-87.2293005,30.547305,2,565921,236115,Essential
5889,w,-87.2166735,30.410595,4,565928,561492,Essential
5890,w,-87.2204535,30.427137,1,565965,541110,Essential
5891,w,-87.4809462268418,30.9021000535981,1,565978,922120,Essential
5892,w,-87.203214,30.476178,1,565992,531210,Essential
5893,w,-87.3104715,30.42792,1,566031,512120,Nonessential
5894,w,-87.3051615,30.622158,1,566032,812910,Nonessential
5895,w,-87.1689105,30.466998,1,566059,561110,Essential*
5896,w,-87.2715915,30.532149,9,566082,237210,Nonessential
5897,w,-87.317703,30.444984,1,566116,238320,Essential*
5898,w,-87.216045,30.4099475,1,566120,999999,
5899,w,-87.2813115,30.422439,1,566122,711510,Nonessential
5900,w,-87.2241299999999,30.42632,1,566123,621999,Essential
5901,w,-87.2018325,30.445848,1,566124,448120,Nonessential
5902,w,-87.3873315,30.324933,1,566129,444130,Essential
5903,w,-87.2102925,30.511053,1,566130,561990,Essential*
5904,w,-87.3554715,30.507858,1,566150,238210,Essential*
5905,w,-87.22242,30.475593,1,566157,621111,Essential
5906,w,-87.3223335,30.544758,1,566166,238990,Essential*
5907,w,-87.225012,30.53061,1,566179,722511,Essential*
5908,w,-87.226893,30.41091,2,566182,531210,Essential
5909,w,-87.4102725,30.332925,1,566188,921120,Essential
5910,w,-87.3244125,30.447162,1,566202,238160,Essential*
5911,w,-87.159321,30.502386,1,566218,561990,Essential*
5912,w,-87.2689725,30.383496,1,566246,813410,Nonessential
5913,w,-87.2049915,30.467673,7,566283,524210,Essential
5914,w,-87.352461,30.659805,2,566289,424420,Essential
5915,w,-87.311313,30.405123,1,566297,561990,Essential*
5916,w,-87.281523,30.508398,3,566298,561990,Essential*
5917,w,-87.1704405,30.459465,1,566309,541618,Essential*
5918,w,-87.2048126682565,30.4899626028264,10,566326,999999,
5919,w,-87.201792,30.425634,1,566333,621111,Essential
5920,w,-87.228162,30.49785,1,566338,236115,Essential
5921,w,-87.18993,30.493107,3,566341,561499,Essential*
5922,w,-87.3622350442911,30.3590814697659,1,566357,812112,Nonessential
5923,w,-87.28938,30.448089,1,566367,453310,Nonessential
5924,w,-87.1743105,30.483612,3,566415,561990,Essential*
5925,w,-87.262524,30.409776,1,566418,332312,Essential
5926,w,-87.4910205,30.981663,1,566427,423440,Nonessential
5927,w,-87.403644,30.341034,1,566450,999999,
5928,w,-87.248934,30.485727,3,566453,722410,Essential*
5929,w,-87.2195535,30.514086,1,566456,621399,Essential
5930,w,-87.294393,30.46491,1,566520,339950,Nonessential
5931,w,-87.234912,30.445479,1,566528,441310,Essential
5932,w,-87.2588835,30.488679,1,566530,447190,Essential
5933,w,-87.2253135,30.421179,1,566555,813110,Essential*
5934,w,-87.317334,30.607524,4,566556,453998,Nonessential
5935,w,-87.2452935,30.548763,3,566618,561990,Essential*
5936,w,-87.2734005,30.547962,2,566634,531210,Essential
5937,w,-87.175512,30.468339,1,566647,812113,Nonessential
5938,w,-87.196572,30.50523,2,566657,561499,Essential*
5939,w,-87.295734,30.460707,4,566697,541110,Essential
5940,w,-87.2225325,30.455622,1,566698,711510,Nonessential
5941,w,-87.3856305,30.532599,43,566710,561499,Essential*
5942,w,-87.26319,30.430305,6,566716,493110,Essential
5943,w,-87.292134,30.508524,1,566750,442299,Nonessential
5944,w,-87.2821215,30.437523,5,566764,561990,Essential*
5945,w,-87.2330009205305,30.431698485564,1,566777,624190,Essential
5946,w,-87.32745,30.510855,1,566788,561990,Essential*
5947,w,-87.180723,30.459447,3,566818,621210,Essential
5948,w,-87.386544,30.552084,1,566836,561499,Essential*
5949,w,-87.2281403673651,30.4412648141821,1,566845,524126,Essential
5950,w,-87.17895,30.500757,1,566847,425120,Essential
5951,w,-87.2912925,30.587094,4,566853,238220,Essential*
5952,w,-87.378381,30.543003,2,566900,524126,Essential
5953,w,-87.2152605,30.408327,1,566918,541211,Essential
5954,w,-87.2445105,30.395808,1,566924,611620,Essential*
5955,w,-87.324363,30.612546,1,566934,713910,Nonessential
5956,w,-87.211422,30.409533,1,566938,541110,Essential
5957,w,-87.268554,30.571065,2,566975,561499,Essential*
5958,w,-87.217821,30.418092,23,566993,531312,Essential
5959,w,-87.2043705,30.421287,1,567006,999999,
5960,w,-87.21855,30.418875,2,567010,561621,Essential
5961,w,-87.2154225,30.409677,43,567013,921120,Essential
5962,w,-87.1928235,30.460338,1,567014,238320,Essential*
5963,w,-87.275216242615,30.4056134014232,1,567029,524210,Essential
5964,w,-87.4266705,30.308949,2,567041,541219,Essential
5965,w,-87.2828235,30.377484,1,567061,813110,Essential*
5966,w,-87.2152605,30.408327,13,567068,541211,Essential
5967,w,-87.431382,30.298302,1,567071,999999,
5968,w,-87.1762635,30.460545,1,567081,713930,Essential*
5969,w,-87.27903,30.532752,1,567082,812111,Nonessential
5970,w,-87.2111205,30.49524,2,567105,531210,Essential
5971,w,-87.2115615,30.511035,1,567119,531130,Essential
5972,w,-87.2762329461991,30.3469249231862,2,567121,722515,Essential*
5973,w,-87.3506835,30.576627,3,567127,561730,Essential*
5974,w,-87.2729505,30.479706,3,567159,532490,Essential
5975,w,-87.3519705,30.397365,1,567161,561990,Essential*
5976,w,-87.2155035,30.404376,1,567173,999999,
5977,w,-87.2628615,30.42495,41,567202,532490,Essential
5978,w,-87.315921,30.561264,2,567209,238320,Essential*
5979,w,-87.20543,30.4906500000001,2,567232,453998,Nonessential
5980,w,-87.2023815,30.426255,1,567257,722511,Essential*
5981,w,-87.3184815,30.552156,1,567286,561990,Essential*
5982,w,-87.295644,30.463038,2,567311,561499,Essential*
5983,w,-87.3298305,30.512043,1,567331,236220,Essential
5984,w,-87.2690535,30.464586,1,567333,238320,Essential*
5985,w,-87.2734905,30.494529,4,567340,561730,Essential*
5986,w,-87.211422,30.409533,5,567342,541110,Essential
5987,w,-87.191262,30.424113,1,567370,541430,Nonessential
5988,w,-87.2450325,30.543453,1,567396,238110,Essential*
5989,w,-87.190911,30.455595,1,567406,999999,
5990,w,-87.341652,30.503016,11,567413,238220,Essential*
5991,w,-87.2811225,30.388527,1,567439,561990,Essential*
5992,w,-87.1668135,30.509685,1,567451,238220,Essential*
5993,w,-87.2094797,30.5325505000001,1,567457,999999,
5994,w,-87.2824635,30.441438,1,567480,722511,Essential*
5995,w,-87.310251,30.493737,1,567518,512120,Nonessential
5996,w,-87.2123068550423,30.4132641757154,1,567527,453998,Nonessential
5997,w,-87.2348535,30.48048,3,567539,811192,Nonessential
5998,w,-87.315993,30.420009,1,567558,541410,Nonessential
5999,w,-87.303483,30.539133,13,567562,561990,Essential*
6000,w,-87.30486,30.523086,2,567564,561790,Essential*
6001,w,-87.2715915,30.562884,2,567611,511120,Essential*
6002,w,-87.2745624,30.3519547000001,1,567669,928110,Essential
6003,w,-87.259113,30.430278,1,567672,238330,Essential*
6004,w,-87.224202,30.484503,8,567679,813410,Nonessential
6005,w,-87.2965198836121,30.3969009636713,1,567684,621111,Essential
6006,w,-87.4064925,30.340674,1,567687,541618,Essential*
6007,w,-87.203934,30.465918,2,567703,621210,Essential
6008,w,-87.3183015,30.631113,1,567752,238340,Essential*
6009,w,-87.2239725,30.467043,1,567754,541940,Essential
6010,w,-87.2060715,30.444552,1,567763,813110,Essential*
6011,w,-87.290361,30.545838,1,567766,444130,Essential
6012,w,-87.208344,30.408957,3,567785,531210,Essential
6013,w,-87.2970525,30.521853,2,567811,561990,Essential*
6014,w,-87.2077635,30.410163,4,567819,541110,Essential
6015,w,-87.2795925,30.459654,1,567827,446191,Essential
6016,w,-87.1975353300097,30.4881006632355,11,567829,812113,Nonessential
6017,w,-87.267123,30.571524,1,567830,517919,Essential*
6018,w,-87.3029925,30.413682,1,567850,561990,Essential*
6019,w,-87.2098697547552,30.4119448031286,1,567853,611430,Essential*
6020,w,-87.403401,30.365073,2,567878,541611,Essential*
6021,w,-87.324192,30.444552,1,567891,236115,Essential
6022,w,-87.3693405,30.389553,1,567902,561990,Essential*
6023,w,-87.251742,30.444849,5,567933,453310,Nonessential
6024,w,-87.211341,30.47094,1,567960,621111,Essential
6025,w,-87.2054325,30.49065,1,567961,541512,Essential
6026,w,-87.1777215,30.447783,1,567970,561990,Essential*
6027,w,-87.2434125,30.542949,1,567985,561990,Essential*
6028,w,-87.2068005,30.440619,1,568027,561720,Essential
6029,w,-87.1924905,30.441384,1,568047,221310,Essential
6030,w,-87.2241299999999,30.42632,1,568066,541611,Essential*
6031,w,-87.3128025,30.533679,4,568070,517919,Essential*
6032,w,-87.2121915,30.476466,4,568071,621111,Essential
6033,w,-87.26139,30.418569,1,568091,423910,Nonessential
6034,w,-87.2129925,30.451257,1,568109,813110,Essential*
6035,w,-87.24591,30.527919,23,568122,236115,Essential
6036,w,-87.1817625,30.513906,1,568146,811212,Essential
6037,w,-87.3518805,30.599433,1,568161,561990,Essential*
6038,w,-87.3533835,30.353454,1,568166,812990,Nonessential
6039,w,-87.2400915,30.430557,1,568170,561491,Essential
6040,w,-87.2437815,30.445668,9,568175,453310,Nonessential
6041,w,-87.273234,30.479238,1,568179,561499,Essential*
6042,w,-87.18993,30.493107,5,568182,621493,Essential
6043,w,-87.2738235,30.506283,1,568203,238110,Essential*
6044,w,-87.3450315,30.686733,1,568211,561110,Essential*
6045,w,-87.354963,30.330396,1,568216,541110,Essential
6046,w,-87.3945,30.941784,1,568264,999999,
6047,w,-87.217281,30.410325,4,568269,561730,Essential*
6048,w,-87.247611,30.471219,46,568274,561730,Essential*
6049,w,-87.22188,30.499425,1,568313,811111,Essential
6050,w,-87.2879547412181,30.3524153124514,1,568341,621111,Essential
6051,w,-87.2152605,30.408327,59,568342,541110,Essential
6052,w,-87.2101124910606,30.4088478532673,3,568360,448120,Nonessential
6053,w,-87.2494335,30.480948,3,568402,444190,Essential
6054,w,-87.247413,30.464469,18,568407,423610,Essential
6055,w,-87.316173,30.422304,1,568420,621492,Essential
6056,w,-87.2600715,30.459402,1,568433,811412,Essential
6057,w,-87.2678835,30.405474,1,568448,238170,Essential*
6058,w,-87.1810335,30.432384,1,568459,238130,Essential*
6059,w,-87.21864,30.425832,1,568467,541110,Essential
6060,w,-87.2842635,30.47886,1,568495,561990,Essential*
6061,w,-87.2967825,30.408084,1,568499,561311,Essential*
6062,w,-87.233292,30.432267,6,568523,624190,Essential
6063,w,-87.3521325,30.409236,2,568544,561720,Essential
6064,w,-87.2528625,30.490254,13,568549,561499,Essential*
6065,w,-87.2152605,30.408327,23,568564,541110,Essential
6066,w,-87.2186535,30.425607,1,568566,236116,Essential
6067,w,-87.2853435,30.469113,1,568568,238320,Essential*
6068,w,-87.3139905,30.553749,1,568576,441120,Nonessential
6069,w,-87.3103815,30.405843,1,568580,238130,Essential*
6070,w,-87.330843,30.683349,1,568593,561499,Essential*
6071,w,-87.2102925,30.472884,1,568655,811192,Nonessential
6072,w,-87.2840205,30.558033,1,568668,327320,Essential
6073,w,-87.2964405,30.479454,1,568673,541211,Essential
6074,w,-87.43122,30.310965,1,568676,531210,Essential
6075,w,-87.2722935,30.551004,3,568698,541990,Essential*
6076,w,-87.2562105,30.42234,1,568708,453310,Nonessential
6077,w,-87.277833,30.387429,1,568736,541990,Essential*
6078,w,-87.2115098657573,30.4564481173155,1,568758,624310,Essential
6079,w,-87.2188515,30.534003,2,568777,621492,Essential
6080,w,-87.2406315,30.425553,45,568807,541990,Essential*
6081,w,-87.2132535,30.409236,4,568809,523930,Essential
6082,w,-87.4215405,30.785139,1,568814,541921,Nonessential
6083,w,-87.1972335,30.487626,1,568816,524210,Essential
6084,w,-87.1863705,30.526533,1,568819,488999,Essential
6085,w,-87.39153,30.528963,1,568824,561730,Essential*
6086,w,-87.2827425,30.447945,1,568836,561730,Essential*
6087,w,-87.25617,30.569535,2,568838,561990,Essential*
6088,w,-87.240843,30.502107,1,568843,611699,Essential*
6089,w,-87.20973,30.474243,10,568848,448210,Nonessential
6090,w,-87.2110125,30.411243,3,568855,541511,Essential
6091,w,-87.209163,30.430872,1,568881,541110,Essential
6092,w,-87.398991,30.54141,12,568884,238310,Essential*
6093,w,-87.293232,30.471669,1,568898,541618,Essential*
6094,w,-87.277122,30.533373,1,568917,611620,Essential*
6095,w,-87.2965198836121,30.3969009636713,1,568934,621210,Essential
6096,w,-87.2121915,30.476466,1,568955,561499,Essential*
6097,w,-87.206103,30.42009,1,568971,531210,Essential
6098,w,-87.3143849065999,30.6282209164176,1,568977,561730,Essential*
6099,w,-87.3111915,30.722616,1,568980,236115,Essential
6100,w,-87.224391,30.427254,1,569010,611710,Essential*
6101,w,-87.2592641556815,30.4876376330829,32,569046,237210,Nonessential
6102,w,-87.3931815,30.507309,1,569066,442210,Nonessential
6103,w,-87.348312,30.587337,1,569077,444190,Essential
6104,w,-87.2407125,30.444858,10,569078,722513,Essential*
6105,w,-87.1890768082636,30.4957710548093,1,569120,442210,Nonessential
6106,w,-87.236802,30.411126,2,569132,524210,Essential
6107,w,-87.22755,30.49506,2,569144,524210,Essential
6108,w,-87.1918605,30.442896,1,569147,541618,Essential*
6109,w,-87.214662,30.495987,3,569148,541613,Essential*
6110,w,-87.2621325,30.462147,2,569152,624410,Essential
6111,w,-87.25797,30.498183,4,569204,812112,Nonessential
6112,w,-87.2651025,30.518163,9,569206,484110,Essential
6113,w,-87.336234,30.724308,1,569217,624410,Essential
6114,w,-87.2455037946219,30.4709030518004,1,569226,451130,Nonessential
6115,w,-87.2514135,30.564225,1,569235,813410,Nonessential
