WID,TYPE,x,y,WORKER,SERIAL,NAICS,ESS_CLASS
10573,w,-82.529352,29.565648,3,206906,236210,Essential
10574,w,-82.4759415,29.702313,1,206908,813910,Essential*
10575,w,-82.390392,29.701962,16,206938,999999,NA
10576,w,-82.435671,29.628864,1,206952,621399,Essential
10577,w,-82.425654,29.640177,1,206966,448310,Nonessential
10578,w,-82.5957457206534,29.8290593095581,1,206968,999999,NA
10579,w,-82.2824325,29.496186,1,207002,442210,Nonessential
10580,w,-82.3205025,29.682135,7,207028,999999,NA
10581,w,-82.3424522999999,29.6405544,1,207039,621210,Essential
10582,w,-82.440684,29.668833,5,207052,541990,Essential*
10583,w,-82.3414297964768,29.648583,1,207064,722511,Essential*
10584,w,-82.390392,29.701962,4,207065,561621,Essential
10585,w,-82.519641,29.531115,1,207072,541110,Essential
10586,w,-82.3693557043014,29.6613916225809,2,207088,713940,Nonessential
10587,w,-82.3876335,29.698578,1,207099,238350,Essential*
10588,w,-82.4138415,29.663424,19,207138,621511,Essential
10589,w,-82.392444,29.664675,17,207179,541110,Essential
10590,w,-82.32948,29.651796,29,207182,561499,Essential*
10591,w,-82.264392,29.650869,1,207230,561990,Essential*
10592,w,-82.385901,29.674827,1,207239,621210,Essential
10593,w,-82.370673,29.653002,95,207264,238160,Essential*
10594,w,-82.4351625,29.616912,1,207282,711510,Nonessential
10595,w,-82.416834,29.660382,7,207291,722511,Essential*
10596,w,-82.38951,29.656125,1,207312,621399,Essential
10597,w,-82.4914215,29.792826,3,207335,926130,Essential
10598,w,-82.4115825,29.656296,2,207344,812112,Nonessential
10599,w,-82.348974,29.609676,3,207346,999999,NA
10600,w,-82.3021974273738,29.6591280658884,1,207358,531110,Essential
10601,w,-82.4377815,29.625714,2,207415,561990,Essential*
10602,w,-82.400832,29.854629,1,207427,999999,NA
10603,w,-82.3288635,29.652138,1,207442,541110,Essential
10604,w,-82.5986,29.82773,1,207467,999999,NA
10605,w,-82.494504,29.789955,7,207486,812199,Nonessential
10606,w,-82.4379705,29.609568,1,207495,713990,Nonessential
10607,w,-82.4116635,29.663307,4,207547,621111,Essential
10608,w,-82.3485825,29.655657,8,207554,561990,Essential*
10609,w,-82.5025635,29.764089,1,207558,523991,Essential
10610,w,-82.326501,29.651427,3,207569,424590,Essential
10611,w,-82.3576725,29.634345,2,207594,531110,Essential
10612,w,-82.4383035,29.608002,1,207599,621399,Essential
10613,w,-82.2717,29.718009,2,207604,444190,Essential
10614,w,-82.3144725,29.6559,2,207624,624410,Essential
10615,w,-82.4143635,29.66346,2,207641,621111,Essential
10616,w,-82.304604,29.659113,2,207643,812112,Nonessential
10617,w,-82.096524,29.494359,5,207657,531190,Essential
10618,w,-82.3379369022086,29.6364030807715,1,207667,812111,Nonessential
10619,w,-82.3451535,29.639277,1,207702,621210,Essential
10620,w,-82.4255505,29.659554,2,207709,999999,NA
10621,w,-82.253682,29.667789,1,207720,621111,Essential
10622,w,-82.3424522999999,29.6405544,3,207731,621111,Essential
10623,w,-82.5255135,29.575026,1,207741,238130,Essential*
10624,w,-82.3306905,29.661705,1,207750,999999,NA
10625,w,-82.3773296209118,29.6245473185063,1,207762,448120,Nonessential
10626,w,-82.3228335,29.675106,1,207780,444130,Essential
10627,w,-82.417014,29.687688,1,207790,813110,Essential*
10628,w,-82.47024,29.65302,1,207828,561990,Essential*
10629,w,-82.4199435,29.655126,4,207850,491110,Essential
10630,w,-82.421832583452,29.6011802622601,1,207872,446199,Essential
10631,w,-82.4622705,29.628828,2,207917,531312,Essential
10632,w,-82.387371852265,29.6734992359185,1,207920,445220,Essential
10633,w,-82.389771,29.706075,1,207927,452210,NA
10634,w,-82.471644,29.691513,1,207945,453910,Essential
10635,w,-82.438641,29.606742,3,207963,561110,Essential*
10636,w,-82.539513,29.693538,3,207975,541618,Essential*
10637,w,-82.4214735,29.614833,8,207983,999999,NA
10638,w,-82.4355725988483,29.6676944333424,3,208010,999999,NA
10639,w,-82.1423115,29.716578,1,208016,813110,Essential*
10640,w,-82.5482205,29.594412,1,208021,813110,Essential*
10641,w,-82.3904415,29.678364,2,208050,813410,Nonessential
10642,w,-82.301544,29.648736,3,208052,238990,Essential*
10643,w,-82.4457915,29.643705,1,208053,238220,Essential*
10644,w,-82.4364405,29.628117,1,208063,524210,Essential
10645,w,-82.4979915,29.779749,1,208091,541990,Essential*
10646,w,-82.3034835,29.625804,1,208101,562212,Essential
10647,w,-82.399212,29.65932,5,208110,524210,Essential
10648,w,-82.4252625,29.662497,1,208125,446120,Nonessential
10649,w,-82.370484,29.7009,2,208180,453310,Nonessential
10650,w,-82.377864,29.651022,13,208208,561499,Essential*
10651,w,-82.4231205,29.686257,1,208220,238990,Essential*
10652,w,-82.344384,29.668032,5,208261,541410,Nonessential
10653,w,-82.454481,29.602629,1,208304,621111,Essential
10654,w,-82.340613,29.666943,1,208307,443142,Essential
10655,w,-82.4932935,29.680803,1,208313,236116,Essential
10656,w,-82.4117923086394,29.755296298161,1,208314,448210,Nonessential
10657,w,-82.3099815,29.659572,2,208317,722511,Essential*
10658,w,-82.332612,29.650428,3,208332,621111,Essential
10659,w,-82.3777335,29.67003,1,208357,811411,Essential*
10660,w,-82.34271,29.639799,1,208359,621111,Essential
10661,w,-82.4509935,29.874762,3,208368,561990,Essential*
10662,w,-82.3773296209118,29.6245473185063,6,208370,999999,NA
10663,w,-82.4195835,29.563407,1,208396,541350,Essential*
10664,w,-82.4159835,29.659338,1,208448,442110,Nonessential
10665,w,-82.338363,29.660445,1,208526,621210,Essential
10666,w,-82.393263,29.703159,18,208550,237210,Nonessential
10667,w,-82.3258305,29.673612,1,208602,722511,Essential*
10668,w,-82.4086215,29.687697,3,208612,813110,Essential*
10669,w,-82.413162,29.687796,7,208640,813110,Essential*
10670,w,-82.335024,29.67804,24,208647,443142,Essential
10671,w,-82.4158935,29.661885,1,208664,621111,Essential
10672,w,-82.610982,29.646144,1,208671,812112,Nonessential
10673,w,-82.336941,29.683728,4,208686,999999,NA
10674,w,-82.287261,29.63439,1,208697,561110,Essential*
10675,w,-82.333791,29.681505,2,208710,711510,Nonessential
10676,w,-82.409724,29.65059,1,208711,621111,Essential
10677,w,-82.499112,29.652849,54,208766,561499,Essential*
10678,w,-82.3424522999999,29.6405544,1,208770,621111,Essential
10679,w,-82.3459569071549,29.6499554797747,2,208784,621111,Essential
10680,w,-82.4130315,29.676816,1,208798,531312,Essential
10681,w,-82.2764806198805,29.5073330332583,1,208802,321920,Essential
10682,w,-82.2834599999999,29.50564,1,208803,621111,Essential
10683,w,-82.3498335,29.715588,1,208807,921120,Essential
10684,w,-82.34271,29.639799,4,208809,621111,Essential
10685,w,-82.37385,29.716614,1,208811,813910,Essential*
10686,w,-82.4648805,29.643399,1,208829,541611,Essential*
10687,w,-82.4090114272907,29.659479704634,1,208863,812320,Essential
10688,w,-82.38978,29.675223,1,208873,812112,Nonessential
10689,w,-82.3893705,29.698893,7,208884,311999,Essential
10690,w,-82.38222,29.650293,1,208887,712110,Nonessential
10691,w,-82.38609,29.678859,1,208897,924110,Essential
10692,w,-82.4385825,29.607453,1,208909,621340,Essential
10693,w,-82.3434439882838,29.6508656259858,1,208917,621111,Essential
10694,w,-82.3277025,29.649177,1,208920,237210,Nonessential
10695,w,-82.3891905,29.677239,1,208936,812199,Nonessential
10696,w,-82.612602,29.646477,1,208939,926130,Essential
10697,w,-82.39689,29.678346,1,208944,621210,Essential
10698,w,-82.3439299999999,29.6481400000001,1,208966,519120,Nonessential
10699,w,-82.322752500000007,29.673648,1,208973,445110,Essential
10700,w,-82.3366215,29.67381,1,208983,621493,Essential
10701,w,-82.6043297830459,29.8345885886186,1,208987,999999,NA
10702,w,-82.46853,29.661147,2,209048,561990,Essential*
10703,w,-82.3380615,29.67993,2,209058,541990,Essential*
10704,w,-82.39824,29.684259,2,209071,541810,Essential*
10705,w,-82.4061105,29.657763,1,209075,621111,Essential
10706,w,-82.258731,29.723904,1,209089,441120,Nonessential
10707,w,-82.333773,29.69856,6,209149,721110,Essential
10708,w,-82.4037705,29.697786,2,209163,561990,Essential*
10709,w,-82.322073,29.668536,1,209176,448120,Nonessential
10710,w,-82.4131270758797,29.6594978348698,5,209191,531110,Essential
10711,w,-82.4523705,29.610225,1,209210,561990,Essential*
10712,w,-82.3844115,29.672334,1,209250,541110,Essential
10713,w,-82.3779135,29.6865,1,209287,511210,Essential
10714,w,-82.323531,29.649582,1,209313,813910,Essential*
10715,w,-82.409724,29.65059,1,209361,622110,Essential
10716,w,-82.3569615,29.720493,9,209371,423210,Essential*
10717,w,-82.337382,29.662884,4,209404,541611,Essential*
10718,w,-82.3134105,29.67327,2,209405,561990,Essential*
10719,w,-82.5668415,29.548593,2,209410,115210,Essential
10720,w,-82.332612,29.650428,5,209430,813910,Essential*
10721,w,-82.3514251,29.6828204,1,209449,999999,NA
10722,w,-82.4402115,29.676438,2,209451,561110,Essential*
10723,w,-82.3434439882838,29.6508656259858,1,209475,621111,Essential
10724,w,-82.3372941436918,29.6665708805322,1,209482,238160,Essential*
10725,w,-82.38852,29.819916,1,209515,713940,Nonessential
10726,w,-82.4797305,29.65644,3,209554,621111,Essential
10727,w,-82.5959161,29.8266966,1,209564,813910,Essential*
10728,w,-82.4354325,29.655945,6,209573,541330,Essential
10729,w,-82.38987,29.67804,1,209584,541110,Essential
10730,w,-82.3394835,29.61972,4,209610,541910,Essential*
10731,w,-82.4230125,29.653056,1,209612,524210,Essential
10732,w,-82.3493835,29.678922,8,209620,541430,Nonessential
10733,w,-82.368243,29.700342,1,209624,812199,Nonessential
10734,w,-82.3741425,29.651175,5,209626,561499,Essential*
10735,w,-82.2961935,29.650779,1,209632,561730,Essential*
10736,w,-82.313082,29.66688,1,209647,624120,Essential
10737,w,-82.502424,29.798253,2,209674,722511,Essential*
10738,w,-82.34271,29.639799,5,209680,621111,Essential
10739,w,-82.3240035,29.68344,1,209687,721110,Essential
10740,w,-82.319364,29.6844392420644,1,209772,441120,Nonessential
10741,w,-82.5877305,29.822373,2,209773,441120,Nonessential
10742,w,-82.350774,29.715642,1,209777,561439,Essential*
10743,w,-82.4031385166326,29.7558658467383,2,209854,238210,Essential*
10744,w,-82.3906305,29.695302,5,209855,541110,Essential
10745,w,-82.36989,29.805192,1,209862,115210,Essential
10746,w,-82.3715325,29.674377,1,209925,423610,Essential
10747,w,-82.355283,29.689542,1,209971,541618,Essential*
10748,w,-82.5898569966814,29.8245243492387,1,209985,443142,Essential
10749,w,-82.2835162081088,29.6404173493568,1,210003,562119,Essential
10750,w,-82.3431015,29.652975,2,210014,236115,Essential
10751,w,-82.3650615,29.615787,1,210017,621111,Essential
10752,w,-82.34271,29.639799,1,210021,621210,Essential
10753,w,-82.4136705,29.599353,1,210034,541620,Essential*
10754,w,-82.33146,29.702763,5,210062,541370,Essential
10755,w,-82.3914225,29.759175,2,210079,561499,Essential*
10756,w,-82.3702635,29.67237,1,210122,541219,Essential
10757,w,-82.4143731869962,29.6595029670862,1,210129,315240,Nonessential
10758,w,-82.3898835,29.632878,6,210130,424120,Nonessential
10759,w,-82.3213035,29.650878,1,210146,926150,Essential*
10760,w,-82.4557905,29.780487,1,210160,423120,Essential
10761,w,-82.563381,29.870622,1,210217,561990,Essential*
10762,w,-82.424061,29.652714,2,210223,621210,Essential
10763,w,-82.324854,29.658357,2,210236,541110,Essential
10764,w,-82.3864635,29.654622,2,210264,812112,Nonessential
10765,w,-82.3258305,29.673612,1,210298,812112,Nonessential
10766,w,-82.3446,29.637657,1,210337,621340,Essential
10767,w,-82.32021,29.662542,25,210344,454210,Essential*
10768,w,-82.4229818235063,29.6559980229714,1,210352,999999,NA
10769,w,-82.4944635,29.787138,5,210366,453998,Nonessential
10770,w,-82.6025129758462,29.6428129638003,6,210380,238220,Essential*
10771,w,-82.3968405,29.71503,1,210390,531312,Essential
10772,w,-82.4958135,29.790927,1,210398,999999,NA
10773,w,-82.309824,29.655324,66,210404,621111,Essential
10774,w,-82.3772925,29.608425,11,210407,443142,Essential
10775,w,-82.330281,29.652147,2,210412,561110,Essential*
10776,w,-82.4092335,29.515779,1,210478,561990,Essential*
10777,w,-82.416951,29.645397,1,210482,812320,Essential
10778,w,-82.459674,29.780775,1,210533,813110,Essential*
10779,w,-82.4625,29.669607,1,210560,621111,Essential
10780,w,-82.32813,29.649105,1,210630,561499,Essential*
10781,w,-82.6058205,29.74257,2,210676,561730,Essential*
10782,w,-82.3315815,29.620575,2,210680,531312,Essential
10783,w,-82.261683,29.672847,2,210712,115310,Essential
10784,w,-82.4684535,29.660922,6,210762,442110,Nonessential
10785,w,-82.451491491519,29.6865877893412,1,210776,531210,Essential
10786,w,-82.3007205,29.663163,1,210783,443142,Essential
10787,w,-82.3750515,29.652138,8,210785,621210,Essential
10788,w,-82.3878225,29.67309,2,210807,722320,Essential*
10789,w,-82.3310466365314,29.6365213771993,5,210824,423850,Essential
10790,w,-82.390203,29.686572,13,210873,541110,Essential
10791,w,-82.3044825,29.679516,5,210875,339116,Essential
10792,w,-82.4209515,29.565504,1,210895,812112,Nonessential
10793,w,-82.38519,29.622735,4,210914,721110,Essential
10794,w,-82.4298435,29.670534,6,210949,999999,NA
10795,w,-82.356903,29.623266,1,210990,812310,Essential
10796,w,-82.4461425,29.684889,3,210995,541512,Essential
10797,w,-82.389384,29.663712,1,211092,451130,Nonessential
10798,w,-82.3280205597946,29.6556959317764,1,211106,812990,Nonessential
10799,w,-82.3232925,29.645928,1,211122,448150,Nonessential
10800,w,-82.088433,29.59425,1,211128,921120,Essential
10801,w,-82.3110435,29.679066,1,211168,453110,Nonessential
10802,w,-82.381041,29.652777,2,211170,722511,Essential*
10803,w,-82.520073,29.780802,1,211202,621111,Essential
10804,w,-82.385244,29.653299,5,211225,813410,Nonessential
10805,w,-82.430622,29.595402,1,211262,541618,Essential*
10806,w,-82.263384,29.710287,5,211295,921120,Essential
10807,w,-82.3485954533644,29.6457898728119,1,211318,722511,Essential*
10808,w,-82.3415625,29.667132,1,211327,531210,Essential
10809,w,-82.316493,29.659869,8,211347,541940,Essential
10810,w,-82.311012,29.653065,4,211352,722511,Essential*
10811,w,-82.4378805,29.618919000000002,1,211355,541990,Essential*
10812,w,-82.3737735,29.638323,1,211359,621111,Essential
10813,w,-82.60695,29.647539,1,211424,722511,Essential*
10814,w,-82.4458005,29.643147,1,211437,238320,Essential*
10815,w,-82.4161005,29.664018,1,211447,621511,Essential
10816,w,-82.305594,29.663388,1,211451,561790,Essential*
10817,w,-82.3635405,29.721618,2,211453,561720,Essential
10818,w,-82.3767705,29.672658,1,211466,561990,Essential*
10819,w,-82.181601,29.680974,1,211476,561990,Essential*
10820,w,-82.332252,29.649465,1,211477,622210,Essential
10821,w,-82.3618305,29.667087,2,211501,531312,Essential
10822,w,-82.323801,29.654307,1,211557,531120,Essential
10823,w,-82.3443615,29.652255,108,211562,722511,Essential*
10824,w,-82.42452,29.587239,1,211563,561720,Essential
10825,w,-82.494072,29.790279,1,211566,811212,Essential
10826,w,-82.618884,29.642787,1,211576,813410,Nonessential
10827,w,-82.4109545078176,29.6594880656524,1,211591,446120,Nonessential
10828,w,-82.38933,29.667843,110,211610,561311,Essential*
10829,w,-82.4199435,29.655126,10,211615,624310,Essential
10830,w,-82.325682,29.664909,6,211665,423910,Nonessential
10831,w,-82.33875,29.686293,2,211670,541310,Essential
10832,w,-82.3347135,29.681199,1,211678,813110,Essential*
10833,w,-82.301382,29.64879,1,211718,423450,Essential
10834,w,-82.6316235,29.820735,1,211735,561990,Essential*
10835,w,-82.4081351999999,29.6452274000001,1,211740,561422,Essential*
10836,w,-82.608912,29.646252,1,211749,444130,Essential
10837,w,-82.3742505,29.700369,2,211785,812112,Nonessential
10838,w,-82.270593,29.641482,1,211807,611699,Essential*
10839,w,-82.0889235,29.592747,1,211818,813110,Essential*
10840,w,-82.385811,29.675205,3,211828,611710,Essential*
10841,w,-82.327194,29.659779,10,211847,532310,Nonessential
10842,w,-82.438794,29.775348,5,211882,561730,Essential*
10843,w,-82.449873,29.686023,6,211910,999999,NA
10844,w,-82.5221835,29.652633,1,211911,813110,Essential*
10845,w,-82.330524,29.667798,1,211960,621340,Essential
10846,w,-82.352853,29.698155,1,211981,722511,Essential*
10847,w,-82.389231,29.674467,2,211984,561431,Essential
10848,w,-82.329084,29.651886,4,211998,721110,Essential
10849,w,-82.4235615,29.655198,5,212000,517312,NA
10850,w,-82.5937312333518,29.830281800096,1,212003,531320,Essential
10851,w,-82.3870035,29.623977,22,212009,531130,Essential
10852,w,-82.411191,29.764872,1,212011,999999,NA
10853,w,-82.600551,29.791917,5,212077,238320,Essential*
10854,w,-82.4142915,29.738097,1,212091,441310,Essential
10855,w,-82.370673,29.653002,2,212118,517911,Essential*
10856,w,-82.5127091085527,29.5408837918132,1,212124,444190,Essential
10857,w,-82.386972,29.676816,1,212147,541211,Essential
10858,w,-82.3459569071549,29.6499554797747,1,212186,621111,Essential
10859,w,-82.34271,29.639799,1,212212,621111,Essential
10860,w,-82.427454,29.649978,1,212235,813990,Essential*
10861,w,-82.3391582956986,29.6950648335527,1,212243,999999,NA
10862,w,-82.3357215,29.652318,2,212246,447190,Essential
10863,w,-82.38852,29.654946,6,212267,999999,NA
10864,w,-82.363581,29.689164,1,212268,561499,Essential*
10865,w,-82.3501622032281,29.6369293455773,1,212323,624310,Essential
10866,w,-82.38852,29.654946,1,212333,621111,Essential
10867,w,-82.6479405,29.823723,2,212380,712190,Nonessential
10868,w,-82.4520699999999,29.6919300000001,1,212392,999999,NA
10869,w,-82.389843,29.685285,26,212408,541110,Essential
10870,w,-82.6233525,29.644614,1,212439,999999,NA
10871,w,-82.430793,29.68839,11,212456,531210,Essential
10872,w,-82.1042505,29.696994,3,212468,323111,Essential*
10873,w,-82.3475205,29.618883,3,212524,541618,Essential*
10874,w,-82.440234,29.69109,1,212530,621610,Essential
10875,w,-82.3996890936696,29.659578718629,1,212532,524210,Essential
10876,w,-82.607454,29.655972,1,212552,999999,NA
10877,w,-82.418742,29.613474,1,212560,441320,Essential
10878,w,-82.618254,29.646018,2,212561,511199,Nonessential
10879,w,-82.373184,29.652489,11,212575,999999,NA
10880,w,-82.455282,29.8431,1,212595,531190,Essential
10881,w,-82.440711,29.641122,1,212618,531312,Essential
10882,w,-82.60578,29.68497,3,212655,812111,Nonessential
10883,w,-82.391382,29.668365,16,212663,621399,Essential
10884,w,-82.557594,29.672928,7,212692,423320,Essential
10885,w,-82.4160735,29.615166,5,212718,561990,Essential*
10886,w,-82.276974,29.705598,2,212739,423720,Essential
10887,w,-82.4220405,29.635047,2,212744,443142,Essential
10888,w,-82.551483,29.8683,2,212754,541930,Essential*
10889,w,-82.3446,29.637657,1,212775,621340,Essential
10890,w,-82.385973,29.673729,1,212780,999999,NA
10891,w,-82.4947515,29.782062,3,212782,447190,Essential
10892,w,-82.34271,29.639799,6,212822,621111,Essential
10893,w,-82.340433,29.661462,13,212844,541930,Essential*
10894,w,-82.3433325272735,29.6507231739367,2,212871,621340,Essential
10895,w,-82.3473225,29.715102,1,212896,999999,NA
10896,w,-82.324161,29.652318,2,212907,921190,Essential
10897,w,-82.413702,29.588265,4,212942,624310,Essential
10898,w,-82.3919625,29.627244,1,212953,811111,Essential
10899,w,-82.331163,29.663937,1,212979,611710,Essential*
10900,w,-82.3446,29.637657,1,213000,621399,Essential
10901,w,-82.61361,29.845485,1,213034,237310,Essential
10902,w,-82.61091,29.645982,1,213044,238350,Essential*
10903,w,-82.427913,29.680803,1,213045,561990,Essential*
10904,w,-82.341792,29.67849,1,213075,238990,Essential*
10905,w,-82.4971517734342,29.793643196617,2,213083,237310,Essential
10906,w,-82.4060025,29.689902,1,213102,813110,Essential*
10907,w,-82.4117923086394,29.755296298161,1,213112,512120,Nonessential
10908,w,-82.6178625,29.647116,5,213113,926130,Essential
10909,w,-82.4668515,29.651679,1,213137,531110,Essential
10910,w,-82.2984253024991,29.6769229360405,2,213166,238220,Essential*
10911,w,-82.342584,29.634669,1,213170,541430,Nonessential
10912,w,-82.4115825,29.656296,1,213172,561499,Essential*
10913,w,-82.3511115,29.702907,1,213173,813110,Essential*
10914,w,-82.389843,29.685285,1,213192,531312,Essential
10915,w,-82.4641425,29.668095,1,213204,561110,Essential*
10916,w,-82.3382415,29.643894,1,213225,813410,Nonessential
10917,w,-82.3908825,29.656503,1,213236,621111,Essential
10918,w,-82.312542,29.663514,1,213238,444120,Essential
10919,w,-82.425157007173,29.7693737482561,1,213243,532282,NA
10920,w,-82.323531,29.649582,1,213261,722511,Essential*
10921,w,-82.3727499999999,29.61064,1,213284,561730,Essential*
10922,w,-82.3527225,29.618127,7,213309,541940,Essential
10923,w,-82.338363,29.660445,1,213365,621210,Essential
10924,w,-82.34271,29.639799,3,213369,621210,Essential
10925,w,-82.38762,29.67813,3,213379,453998,Nonessential
10926,w,-82.4237415,29.630079,1,213386,812112,Nonessential
10927,w,-82.366821,29.597733,1,213388,524210,Essential
10928,w,-82.5276915,29.762865,1,213400,512120,Nonessential
10929,w,-82.3110705,29.67867,3,213425,561720,Essential
10930,w,-82.3573905325534,29.6868141202646,1,213439,621320,Essential
10931,w,-82.3693815,29.678013,1,213516,238990,Essential*
10932,w,-82.3423005,29.612835,3,213540,624190,Essential
10933,w,-82.328274,29.659752,3,213599,452319,NA
10934,w,-82.214253,29.594889,4,213614,813110,Essential*
10935,w,-82.4968353,29.7924051000001,5,213633,999999,NA
10936,w,-82.4219325,29.603934,4,213669,811192,Nonessential
10937,w,-82.110204,29.601468,2,213673,561499,Essential*
10938,w,-82.063413,29.483055,1,213691,238310,Essential*
10939,w,-82.5933915,29.7324,1,213733,531210,Essential
10940,w,-82.3423005,29.6011485,1,213747,561499,Essential*
10941,w,-82.348254,29.716659,2,213751,541714,NA
10942,w,-82.337643,29.662839,1,213767,621111,Essential
10943,w,-82.4212035,29.601657,1,213770,621111,Essential
10944,w,-82.3446,29.637657,41,213789,621330,Essential
10945,w,-82.3403835,29.687319,17,213823,621320,Essential
10946,w,-82.085823,29.595357,3,213833,453310,Nonessential
10947,w,-82.3387905,29.671533,2,213840,441110,Nonessential
10948,w,-82.611081,29.646576,1,213853,999999,NA
10949,w,-82.388214,29.712105,1,213881,813410,Nonessential
10950,w,-82.3394925,29.663568,1,213909,611610,Essential*
10951,w,-82.3393215,29.703735000000002,7,213943,237130,Essential
10952,w,-82.6097535,29.654379,2,213973,445299,Essential
10953,w,-82.3858425,29.654433,1,214005,453310,Nonessential
10954,w,-82.3733325,29.636802,1,214018,999999,NA
10955,w,-82.4115825,29.656296,1,214019,448310,Nonessential
10956,w,-82.438452,29.60973,1,214023,621111,Essential
10957,w,-82.3097025,29.682099,2,214025,999999,NA
10958,w,-82.4150555551786,29.6594982772705,1,214035,722513,Essential*
10959,w,-82.268001,29.64618,1,214042,561720,Essential
10960,w,-82.390392,29.701962,7,214061,541110,Essential
10961,w,-82.323423,29.666835,1,214078,999999,NA
10962,w,-82.4149014720406,29.6594993362612,1,214096,448210,Nonessential
10963,w,-82.365381,29.62962,4,214122,722513,Essential*
10964,w,-82.44171,29.67507,2,214148,541611,Essential*
10965,w,-82.3337235,29.68119,1,214186,561730,Essential*
10966,w,-82.396332,29.748195,1,214190,561990,Essential*
10967,w,-82.388223,29.712393,4,214228,443142,Essential
10968,w,-82.627191,29.821095,1,214246,999999,NA
10969,w,-82.3222215,29.648655,27,214283,999999,NA
10970,w,-82.306791,29.615715,1,214286,812112,Nonessential
10971,w,-82.372752,29.645136,1,214297,531110,Essential
10972,w,-82.3315815,29.620575,1,214318,541990,Essential*
10973,w,-82.336374,29.673333,1,214342,812199,Nonessential
10974,w,-82.481193,29.627703,3,214380,999999,NA
10975,w,-82.34271,29.639799,4,214382,621111,Essential
10976,w,-82.4101913364422,29.6932484036226,1,214386,813990,Essential*
10977,w,-82.324323,29.649348,1,214391,441110,Nonessential
10978,w,-82.34271,29.639799,8,214427,621111,Essential
10979,w,-82.3195913589646,29.6471104358144,10,214446,921120,Essential
10980,w,-82.3493835,29.678922,1,214494,541921,Nonessential
10981,w,-82.3950225,29.618028,1,214497,561790,Essential*
10982,w,-82.349703,29.677968,1,214617,443142,Essential
10983,w,-82.3423005,29.612835,1,214641,624190,Essential
10984,w,-82.294992,29.649375,1,214683,621111,Essential
10985,w,-82.3989825,29.725533,3,214686,561990,Essential*
10986,w,-82.3502205,29.672019,1,214693,541922,Essential*
10987,w,-82.3257225,29.65932,1,214709,812210,Essential
10988,w,-82.4313105,29.6874,2,214723,621111,Essential
10989,w,-82.34271,29.639799,8,214763,621111,Essential
10990,w,-82.109781,29.596914,1,214792,999999,NA
10991,w,-82.390392,29.701962,1,214803,722511,Essential*
10992,w,-82.338822,29.665242,1,214829,236115,Essential
10993,w,-82.3423005,29.612835,2,214848,624190,Essential
10994,w,-82.327734,29.683116,17,214861,541110,Essential
10995,w,-82.495602,29.791683,1,214878,311811,Essential
10996,w,-82.3729815,29.626029,1,214881,722511,Essential*
10997,w,-82.392813,29.628414,26,214894,999999,NA
10998,w,-82.5132589782889,29.5405714244982,1,214901,812910,Nonessential
10999,w,-82.2862035,29.827296,3,214903,488410,Essential
11000,w,-82.33046,29.68397,3,214957,999999,NA
11001,w,-82.34271,29.639799,1,214976,621111,Essential
11002,w,-82.34271,29.639799,1,214983,621111,Essential
11003,w,-82.388034,29.690604,1,214990,524210,Essential
11004,w,-82.394271,29.68893,1,215001,722511,Essential*
11005,w,-82.3384125,29.676348,5,215016,541860,Essential*
11006,w,-82.3934115,29.675223,7,215032,561499,Essential*
11007,w,-82.390392,29.701962,4,215050,423840,Essential
11008,w,-82.266444,29.63259,1,215060,813990,Essential*
11009,w,-82.371951,29.617848,11,215068,238130,Essential*
11010,w,-82.492524,29.792592,2,215080,812210,Essential
11011,w,-82.3394835,29.681496,1,215096,624410,Essential
11012,w,-82.4375835,29.62944,1,215111,722513,Essential*
11013,w,-82.38942,29.679372,1,215114,236116,Essential
11014,w,-82.3446,29.637657,3,215151,621330,Essential
11015,w,-82.333143,29.674152,1,215215,621399,Essential
11016,w,-82.5536025,29.767869,1,215222,561990,Essential*
11017,w,-82.599030337599,29.8324273851482,1,215242,722320,Essential*
11018,w,-82.389294,29.68587,3,215265,999999,NA
11019,w,-82.3959225,29.695599,1,215267,561990,Essential*
11020,w,-82.4957169400786,29.7899779553039,2,215276,921110,Essential
11021,w,-82.36701,29.652489,30,215297,561990,Essential*
11022,w,-82.375551,29.611197,2,215302,238990,Essential*
11023,w,-82.5919915759093,29.8260191787039,1,215306,812199,Nonessential
11024,w,-82.3889021164327,29.7053188191285,1,215314,621210,Essential
11025,w,-82.3411035,29.62971,4,215316,531120,Essential
11026,w,-82.34271,29.639799,1,215338,621111,Essential
11027,w,-82.442403,29.657034,1,215340,561990,Essential*
11028,w,-82.30797,29.650239,1,215350,561790,Essential*
11029,w,-82.5127605,29.680263,22,215382,541310,Essential
11030,w,-82.413621,29.663415,1,215414,999999,NA
11031,w,-82.3389762043014,29.677508873272,1,215425,812112,Nonessential
11032,w,-82.3213125,29.673567,1,215427,722513,Essential*
11033,w,-82.383273,29.708802,2,215526,541921,Nonessential
11034,w,-82.610424,29.654343,1,215552,453910,Essential
11035,w,-82.34271,29.639799,7,215594,621111,Essential
11036,w,-82.167102,29.793213,3,215625,445110,Essential
11037,w,-82.376262,29.683017,1,215636,541990,Essential*
11038,w,-82.442052,29.66751,9,215649,517919,Essential*
11039,w,-82.425654,29.670345,4,215660,561990,Essential*
11040,w,-82.382121,29.618937,1,215676,811198,Essential
11041,w,-82.304793,29.66796,1,215702,813110,Essential*
11042,w,-82.325214,29.649627,1,215707,921120,Essential
11043,w,-82.3045725,29.616678,1,215719,561790,Essential*
