date,compound,adj_cmi,adj_cuci,adj_ccdi
2020-04-03,0.230280229272844,0.275558983232333,0.256764582926628,0.172591843359088
2020-04-04,0.198497278128016,0.220831235366452,0.202502673217911,0.174892991025661
2020-04-05,0.183868425678702,0.212656961956652,0.190913300378359,0.153110749347662
2020-04-06,0.20821988939166,0.2583413713767,0.239376511086683,0.145979254297011
2020-04-07,0.212612539879663,0.26560259810838,0.243473929629272,0.148621569271724
2020-04-08,0.21828815255218,0.273130563021443,0.24985550248882,0.152416251945883
2020-04-09,0.234039419936447,0.284433875007307,0.272587793264097,0.165340526920281
2020-04-10,0.249458523057166,0.287577194926825,0.287601741602244,0.187693436247513
2020-04-11,0.216956803150154,0.232651016890023,0.231018347009572,0.190006470884604
2020-04-12,0.187192482359275,0.218736695055117,0.188089753637104,0.159433076650797
2020-04-13,0.216577480289883,0.266098253452691,0.25462170890245,0.149934797534344
2020-04-14,0.223489445283161,0.271913377364752,0.265636776512525,0.15454404567098
2020-04-15,0.23157710813596,0.278953150972642,0.276993093621964,0.160726196202223
2020-04-16,0.241198134404472,0.291955995249609,0.288393144696063,0.166655443057153
2020-04-17,0.258797159484275,0.300547752706914,0.30527241665568,0.188919795210494
2020-04-18,0.23424640412121,0.260390924206785,0.256601422912822,0.192368471896011
2020-04-19,0.217218219906216,0.257303725588766,0.238033662998171,0.1673417462601
2020-04-20,0.229855965235378,0.279835175789655,0.276533185141479,0.156934264408973
2020-04-21,0.241305364437883,0.296881985563458,0.288469930769712,0.164065223350687
2020-04-22,0.244748658261772,0.304467749087876,0.290128172909971,0.165970063188072
2020-04-23,0.250739834437747,0.314426551004288,0.294786320991186,0.170076169259567
2020-04-24,0.270833065649304,0.323529616928456,0.310112896530021,0.198002733597663
2020-04-25,0.262149895974411,0.298978213192887,0.286737475811534,0.210147907183346
2020-04-26,0.236713020310598,0.2911213378999,0.255066310924787,0.178623790450512
2020-04-27,0.252695402442706,0.311712771347884,0.302886664783573,0.170905985073443
2020-04-28,0.257413900689288,0.317542988187489,0.308403659838388,0.174170234473187
2020-04-29,0.261074465127445,0.327844012273715,0.30899308583603,0.175661737069502
2020-04-30,0.283589258587107,0.367893152167513,0.331604206096339,0.186950915807994
2020-05-01,0.330561830239836,0.404999681695136,0.376127089959592,0.237120344615717
2020-05-02,0.316593230580411,0.376366758279806,0.335108708742481,0.251598414963758
2020-05-03,0.285647252223654,0.358088792467678,0.303464235276005,0.214482522595512
2020-05-04,0.294332934169655,0.355144539252435,0.350537549831856,0.204822136347704
2020-05-05,0.300519250170294,0.356197260384907,0.358384275851171,0.212606906361331
2020-05-06,0.308439545409555,0.372929008656243,0.364128383357557,0.21608740966126
2020-05-07,0.342488830719487,0.425323643923948,0.398798186068606,0.236846263765801
2020-05-08,0.401323727855912,0.463822780585265,0.461860354194666,0.301732265588929
2020-05-09,0.390827813552539,0.428423832787344,0.426840265777527,0.326450535436598
2020-05-10,0.320647510375143,0.392052535467079,0.332844436142013,0.252637635632398
2020-05-11,0.302866872986926,0.378049055952955,0.344346170472813,0.213408594437122
2020-05-12,0.297492183542642,0.362508978438055,0.337065221061295,0.21547355006129
2020-05-13,0.333565070086843,0.394863214781929,0.393405271582045,0.238921287796901
2020-05-14,0.356637973231515,0.435433628554014,0.410423335889915,0.253821693044672
2020-05-15,0.412827798808772,0.460005647411378,0.472668542918808,0.323583924738675
2020-05-16,0.412993479688815,0.439671984748582,0.451549977889342,0.354809276586749
2020-05-17,0.355748913264747,0.417821888120873,0.377675920296869,0.285312147604382
2020-05-18,0.342417314741978,0.391183187100268,0.403595693914854,0.254296537499421
2020-05-19,0.357960843516978,0.402065230051411,0.429819096547549,0.265414315711097
2020-05-20,0.372002966752757,0.436579821286286,0.435408947537613,0.270818421300953
2020-05-21,0.420755304164409,0.525586165956698,0.471130647557095,0.300817790140572
2020-05-22,0.509466789679468,0.571877139792944,0.559413866723611,0.413344034002899
2020-05-23,0.523322349698477,0.489222072387695,0.562985525488326,0.52036080383773
2020-05-24,0.470146194306559,0.456301371214127,0.452705499158802,0.503073256834008
2020-05-25,0.414313661678667,0.457433477636132,0.416486432034128,0.373300832716545
2020-05-26,0.414492278609541,0.430228151676602,0.479212770166105,0.34539983567132
2020-05-27,0.434409897861186,0.453404841329562,0.502118506755482,0.36008642913287
2020-05-28,0.463637616753181,0.496450531908902,0.528950071554759,0.379529321183014
2020-05-29,0.523700348887728,0.545083780854313,0.585847623527131,0.449780535813557
2020-05-30,0.523437170431718,0.541744178051659,0.549995740836012,0.481326862160392
2020-05-31,0.455545973356333,0.500479199775069,0.466506541746798,0.404904744586209
2020-06-01,0.43694927105331,0.45930463451349,0.494755658120569,0.367114434114464
2020-06-02,0.442313728285761,0.447040338201714,0.509208283755543,0.380144825958615
2020-06-03,0.454371684892936,0.470609510360176,0.513147359944455,0.388446292300342
2020-06-04,0.493697407182057,0.537439373184771,0.539058024936042,0.415353183428769
2020-06-05,0.537826678552803,0.567945295507285,0.584607174239136,0.468550468890055
2020-06-06,0.508453822836377,0.515647249283332,0.527822802760764,0.482962818143682
2020-06-07,0.460404206064024,0.505706928566443,0.457469104605235,0.42184914633446
2020-06-08,0.464838885550926,0.49229244095472,0.515992982538076,0.395403392585192
2020-06-09,0.475891154270854,0.483252155920004,0.538348563217572,0.414271959428055
2020-06-10,0.498860602726495,0.52621766585336,0.55204733194457,0.427361979376149
2020-06-11,0.554228399843665,0.605624431771973,0.602359059554316,0.466667434024565
2020-06-12,0.612652101924448,0.650975674013315,0.65285243470345,0.541080640623358
2020-06-13,0.607808421219112,0.629598792149595,0.61640776261068,0.578586309831442
2020-06-14,0.558823392096246,0.610798320209368,0.538685477164757,0.53038426384003
2020-06-15,0.536272810168385,0.532011327327147,0.576798980088319,0.502587833914376
2020-06-16,0.547364372684073,0.522773946175972,0.606235948571904,0.517456632616
2020-06-17,0.557660232787639,0.555520520669634,0.608898097551858,0.512701164362831
2020-06-18,0.590775133920695,0.632028104268387,0.621938170833299,0.524545323512692
2020-06-19,0.632758908411625,0.68302854916637,0.658998939568736,0.562848135908502
2020-06-20,0.622618072007992,0.673437326919948,0.615759184999514,0.582045697916166
2020-06-21,0.578731912665472,0.632106966837621,0.536132215933306,0.571965471000533
2020-06-22,0.575941868491121,0.554094312155217,0.602637325547466,0.572131993206837
2020-06-23,0.585140564832092,0.523373599412117,0.626019049193645,0.611478595640735
2020-06-24,0.597376335048702,0.570403157452035,0.624621193931085,0.598336374154814
2020-06-25,0.62677239348143,0.656084492326839,0.63127277160791,0.594501217507651
2020-06-26,0.639742319106104,0.695289049895769,0.634346762442005,0.593639955209868
2020-06-27,0.610646072149206,0.669392061654973,0.567676309142935,0.599221484119416
2020-06-28,0.590758703097871,0.63773011633909,0.536499590040627,0.602592974566796
2020-06-29,0.578899834441881,0.559336239032949,0.588805547676611,0.589067991596895
2020-06-30,0.589056371204939,0.564872084515781,0.607274496096957,0.595847906591207
2020-07-01,0.62276914688822,0.664361053530546,0.615071475193523,0.591087145135284
2020-07-02,0.649707282152867,0.723618433534617,0.626371130376895,0.605078677794826
2020-07-03,0.639555449516839,0.651403889203105,0.60643901921024,0.662212123815947
2020-07-04,0.563860233532904,0.562279115279325,0.484262191247676,0.658387967086041
2020-07-05,0.55525284590823,0.682055576918561,0.471489675443659,0.53232937008122
2020-07-06,0.548564215791164,0.601934219965834,0.534657819643958,0.512929249999301
2020-07-07,0.550615729119112,0.56520791794775,0.553375945244969,0.533724730228271
2020-07-08,0.552168539743814,0.585525866470661,0.545890101489444,0.526700428075311
2020-07-09,0.583216391557926,0.657993537890847,0.569446260837984,0.529437611472117
2020-07-10,0.602695717379536,0.699967328929176,0.579108591798506,0.540078064301256
2020-07-11,0.591665761154551,0.689248521762139,0.532146386895682,0.564705935981006
2020-07-12,0.564905018870659,0.652641311030527,0.487674924092938,0.566397482343703
2020-07-13,0.55016733415317,0.56069227878598,0.537970851637299,0.552078814324562
2020-07-14,0.55778592839025,0.545593328080438,0.558130331873145,0.569899119053103
2020-07-15,0.580979818959285,0.596976123788072,0.571859057738471,0.574430081301032
2020-07-16,0.602127964018458,0.668394641853549,0.575350080041724,0.567676941475312
2020-07-17,0.617794578069014,0.703545109058849,0.594071387057425,0.564159224717574
2020-07-18,0.592244894533011,0.693504836194549,0.535078487600701,0.559805281894568
2020-07-19,0.566929071864289,0.669062705905572,0.4930444029936,0.552374127065373
2020-07-20,0.546431104964892,0.570659668706674,0.535209033028487,0.534202141512464
2020-07-21,0.547010425227969,0.547707871586145,0.546017943350521,0.547306886761571
2020-07-22,0.55779253344707,0.589808243303908,0.544239339689504,0.540651385839551
2020-07-23,0.594358716648059,0.676575917877797,0.57034646643536,0.54411489936498
2020-07-24,0.6246042878495,0.734520679559868,0.597123410378857,0.555580198239043
2020-07-25,0.611279670510337,0.732078420608651,0.547837387482224,0.569522104511582
2020-07-26,0.557576609510842,0.675990172934752,0.483520602178417,0.530344750022625
2020-07-27,0.532584741850255,0.58067120671647,0.521164507254569,0.49918443737582
2020-07-28,0.531095509524586,0.556620785855971,0.534100603813227,0.503889605029596
2020-07-29,0.540073702265535,0.602910368505075,0.528556853887405,0.494327339953024
2020-07-30,0.584888908802305,0.708235469108259,0.561609276170181,0.503046593633437
2020-07-31,0.616438029939831,0.761752240672123,0.589322350240242,0.521797049363034
2020-08-01,0.547273629192782,0.665336485722251,0.482541160258751,0.510549507299017
2020-08-02,0.486119940654594,0.612091848371822,0.419676329850967,0.4471973667465
2020-08-03,0.495012914298999,0.597446926840753,0.48717138074728,0.416743168140677
2020-08-04,0.494542118040177,0.566738623242083,0.501205384916888,0.425805546625544
2020-08-05,0.509479301938582,0.608634835893411,0.507294477204319,0.428314418972044
2020-08-06,0.546421008319527,0.696190744999105,0.533184028416315,0.439518123556071
2020-08-07,0.593862343454168,0.736138156812571,0.575057570846932,0.494751031447593
2020-08-08,0.585115627770227,0.729295023002001,0.536646029261994,0.511839647049731
2020-08-09,0.507331597696895,0.708568366358262,0.451619009234391,0.408057874048069
2020-08-10,0.45967203427143,0.588357074361998,0.465761050499835,0.354437856048154
2020-08-11,0.457656542024669,0.562523909998089,0.476636015581934,0.357512459854285
2020-08-12,0.473818334354726,0.606435696989925,0.485485955850911,0.361305153687592
2020-08-13,0.512355504168531,0.704076423115964,0.509041760055876,0.375267543970806
2020-08-14,0.573825498374358,0.755418910549842,0.556871197932854,0.449155703673469
2020-08-15,0.571040428675197,0.732779399597191,0.524401013379811,0.484578114753312
2020-08-16,0.49865961257473,0.72276732735093,0.442931095926399,0.387327116587148
2020-08-17,0.450223293746855,0.593044412916915,0.458952768609665,0.3352962295575
2020-08-18,0.448933525076737,0.566935759674883,0.470465538854958,0.339222341096521
2020-08-19,0.458572743661446,0.59933687343064,0.471303797321493,0.341391557328819
2020-08-20,0.502814818247423,0.684643911078361,0.502775133876589,0.369305405076381
2020-08-21,0.561295811767831,0.708730719573336,0.557806477050462,0.447312046924532
2020-08-22,0.551936997394603,0.680132074021839,0.519872327203194,0.475530703648948
2020-08-23,0.480464749140401,0.656407448869291,0.434974971822732,0.388460459754559
2020-08-24,0.44871448897853,0.519707013430324,0.472667945867571,0.367786302063797
2020-08-25,0.446456552599654,0.501109498064821,0.478844949782865,0.370860055053806
2020-08-26,0.456533865025811,0.541021815043303,0.47583475520808,0.369613698241398
2020-08-27,0.492187535379037,0.619847470612823,0.49971639769041,0.384931453081662
2020-08-28,0.532880690148747,0.653069348333561,0.535505512693558,0.432679882049676
2020-08-29,0.530626068739925,0.6327325038087,0.516034873566603,0.457579489835636
2020-08-30,0.47325512631899,0.615035135990206,0.433189793241728,0.397839443324021
2020-08-31,0.467157821869063,0.519439672277081,0.49330060321908,0.397872673538391
2020-09-01,0.468228534217123,0.505535776736726,0.506907418931212,0.400583526752679
2020-09-02,0.491171496190204,0.580158551383828,0.511290083382075,0.39947113150715
2020-09-03,0.551918408411403,0.77020023144838,0.531419826171851,0.410755361455597
2020-09-04,0.637261095828071,0.853251718583578,0.597676785953603,0.507467996273597
2020-09-05,0.642179342176534,0.703083360617724,0.608523587440891,0.618991600716593
2020-09-06,0.585006379130737,0.728212764808071,0.49149282211667,0.559379232070909
2020-09-07,0.509957008894949,0.765645146193151,0.441213902135695,0.392576206141216
2020-09-08,0.474121622828069,0.564021569239628,0.492797836241591,0.383446503451942
2020-09-09,0.47707411389311,0.563780984193816,0.50050296208052,0.384804800646951
2020-09-10,0.526991615658835,0.650286301735581,0.538458065530455,0.417979156144637
2020-09-11,0.562804200223822,0.671747675648649,0.570432076685231,0.465223750907264
2020-09-12,0.51312778645017,0.625672737373079,0.480860944135165,0.449065676604936
2020-09-13,0.453454679983812,0.637281277767024,0.409350316543945,0.357417139791824
2020-09-14,0.450085299124468,0.550388045676083,0.476249028021623,0.347841495268896
2020-09-15,0.448705451068805,0.518780719184181,0.487863043389303,0.356945810629091
2020-09-16,0.4614032574758,0.56156191794992,0.493747865068408,0.354273843857973
2020-09-17,0.519175882961658,0.682051081525009,0.532090958954714,0.385603306229337
2020-09-18,0.558457990147779,0.701007329301014,0.562629389117203,0.441597447409769
2020-09-19,0.528907071964817,0.652914065314898,0.500810909325922,0.452489302986763
2020-09-20,0.451044507254791,0.631964417434937,0.404727833823038,0.358758745343821
2020-09-21,0.447362181187568,0.557684027830589,0.467635558010006,0.343306533540375
2020-09-22,0.480981774590893,0.558869911704216,0.51562078938447,0.386139929402995
2020-09-23,0.494929726896412,0.612506535934668,0.516150754172533,0.383480535464734
2020-09-24,0.556337377656987,0.734447841500154,0.549977234786475,0.426293828514133
2020-09-25,0.607999813087859,0.77495630551489,0.583893833370957,0.49670580129569
2020-09-26,0.580459384744107,0.743028515681845,0.529570996691995,0.497033702884884
2020-09-27,0.495863480622131,0.758230784840171,0.433431443637186,0.370992001151026
2020-09-28,0.448728740264197,0.61970606760685,0.456300798135861,0.319532238427506
2020-09-29,0.489783563726473,0.571582723167599,0.560803743646788,0.366541053138341
2020-09-30,0.546251333497703,0.639393024680276,0.631073408801079,0.403951993268462
2020-10-01,0.536487127299772,0.761665231238507,0.53344150409923,0.380037964591472
2020-10-02,0.622423116123941,0.784552193449947,0.611171211622096,0.5028893175642
2020-10-03,0.602967327166804,0.731354714408598,0.565258282221002,0.530281333436901
2020-10-04,0.53230861613192,0.741038411775019,0.472132962227218,0.431107367976482
2020-10-05,0.511967448490387,0.634773493389372,0.527880221488946,0.400472660552166
2020-10-06,0.519919417378256,0.604520061263569,0.563108746771387,0.412862198520904
2020-10-07,0.597155913503664,0.673163498259314,0.667245381960532,0.474085941276127
2020-10-08,0.671020669763709,0.839923899526187,0.698052558595959,0.515323125483075
2020-10-09,0.666881758233269,0.865550978674963,0.637451883146915,0.537534636580926
2020-10-10,0.658275928390802,0.810997215390524,0.599175263609848,0.587017007441124
2020-10-11,0.585434291984914,0.850192836148673,0.501826451812683,0.470287550682695
2020-10-12,0.522820944384375,0.734913207519651,0.503730284547688,0.386033342906666
2020-10-13,0.504867315689104,0.659884634237633,0.517971207138157,0.376494064229924
2020-10-14,0.524182283062229,0.716888974231261,0.532672776235466,0.377167802722198
2020-10-15,0.592490187961365,0.890537883114809,0.561930034439204,0.415631872213402
2020-10-16,0.675522286155237,0.934311628372896,0.636063555940178,0.518712575827007
2020-10-17,0.662390892665668,0.892681618892868,0.597393349922273,0.544986923291684
2020-10-18,0.554152451467116,0.929985348575265,0.470826794067093,0.38864268688322
2020-10-19,0.478558557915798,0.725764633250214,0.47803638706512,0.315899184308868
2020-10-20,0.467682138533138,0.661969107473178,0.489781251379193,0.315509523489672
2020-10-21,0.489594795887934,0.741562972591694,0.49216426129475,0.321552779422218
2020-10-22,0.576642665880019,0.914095587853017,0.557995303121565,0.375922363270436
2020-10-23,0.665332384663898,0.958110289035659,0.623201627762184,0.493255465261291
2020-10-24,0.654811906298289,0.899995140334022,0.599933974222502,0.520003278017734
2020-10-25,0.577899287158991,1,0.454527964954793,0.424615523843382
